record_id,location_id,source_id,time_of_record,visit_count_x,time_in_queue,assigned_employee_id,type_of_water_source,number_of_people_served,address,province_name,town_name,location_type,subjective_quality_score,results,pollutant_ppm,biological,functionality_status,hour,month,year
62800.0,SIBO02654,SIBO02654224,,3,345,32,shared_taps,28150.0,Central Sakwa,Siaya,Bondo,Urban,,,,,non_functional,,,
62801.0,SIBO02655,SIBO02655224,,5,11,25,shared_taps,46873.0,North Sakwa,Siaya,Bondo,Rural,,,,,non_functional,,,
62802.0,SIBO02656,SIBO02656224,,1,460,14,well,36088.0,South Sakwa,Siaya,Bondo,Rural,,Clean,,,non_functional,,,
62803.0,SIBO02657,SIBO02657224,,2,386,12,river,34901.0,West Sakwa,Siaya,Bondo,Rural,,,,,non_functional,,,
62804.0,SIBO02658,SIBO02658224,,4,436,45,well,42284.0,West Yimbo,Siaya,Bondo,Rural,,Contaminated: Chemical,,,non_functional,,,
62805.0,SIBO02659,SIBO02659224,,1,222,20,tap_in_home_broken,37429.0,Yimbo East,Siaya,Bondo,Urban,,,,,non_functional,,,
62806.0,SIGE02660,SIGE02660224,,2,229,13,well,30676.0,Central Gem,Siaya,Gem,Rural,,Contaminated:Biological,,,non_functional,,,
62807.0,SIGE02661,SIGE02661224,,3,505,15,shared_taps,31418.0,East Gem,Siaya,Gem,Rural,,,,,non_functional,,,
62808.0,SIGE02662,SIGE02662224,,2,523,9,well,44087.0,North Gem,Siaya,Gem,Rural,,Contaminated: Chemical,,,non_functional,,,
62809.0,SIGE02663,SIGE02663224,,3,151,1,tap_in_home_broken,37262.0,South Gem,Siaya,Gem,Urban,,,,,non_functional,,,
62810.0,SIGE02664,SIGE02664224,,4,328,1,shared_taps,30661.0,West Gem,Siaya,Gem,Rural,,,,,non_functional,,,
62811.0,SIGE02665,SIGE02665224,,3,244,34,well,30789.0,Yala Township,Siaya,Gem,Rural,,Contaminated: Chemical,,,non_functional,,,
62812.0,SIRA02666,SIRA02666224,,2,324,35,shared_taps,42782.0,East Asembo,Siaya,Rarieda,Urban,,,,,non_functional,,,
62813.0,SIRA02667,SIRA02667224,,2,213,13,river,28249.0,North Uyoma,Siaya,Rarieda,Urban,,,,,non_functional,,,
62814.0,SIRA02668,SIRA02668224,,5,298,18,river,25053.0,South Uyoma,Siaya,Rarieda,Rural,,,,,non_functional,,,
62815.0,SIRA02669,SIRA02669224,,2,89,36,shared_taps,43350.0,West Asembo,Siaya,Rarieda,Rural,,,,,non_functional,,,
62816.0,SIRA02670,SIRA02670224,,2,161,30,tap_in_home,35872.0,West Uyoma,Siaya,Rarieda,Urban,,,,,non_functional,,,
62817.0,SIUG02671,SIUG02671224,,4,42,40,shared_taps,41029.0,East Ugenya,Siaya,Ugenya,Urban,,,,,non_functional,,,
62818.0,SIUG02672,SIUG02672224,,5,87,26,shared_taps,38544.0,North Ugenya,Siaya,Ugenya,Urban,,,,,non_functional,,,
62819.0,SIUG02673,SIUG02673224,,5,163,7,river,27845.0,Ukwala,Siaya,Ugenya,Urban,,,,,non_functional,,,
62820.0,SIUG02674,SIUG02674224,,5,450,20,shared_taps,37880.0,West Ugenya,Siaya,Ugenya,Urban,,,,,non_functional,,,
62821.0,SIUG02675,SIUG02675224,,3,15,22,well,32851.0,Sidindi,Siaya,Ugunja,Rural,,Contaminated: Chemical,,,non_functional,,,
62822.0,SIUG02676,SIUG02676224,,2,532,6,shared_taps,38006.0,Sigomere,Siaya,Ugunja,Urban,,,,,non_functional,,,
62823.0,SIUG02677,SIUG02677224,,5,69,18,shared_taps,52095.0,Ugunja,Siaya,Ugunja,Urban,,,,,non_functional,,,
62824.0,TAMW02678,TAMW02678224,,2,117,29,well,22197.0,Bura,Taita Taveta,Mwatate,Rural,,Clean,,,non_functional,,,
62825.0,TAMW02679,TAMW02679224,,1,416,36,shared_taps,21787.0,Chawia,Taita Taveta,Mwatate,Urban,,,,,non_functional,,,
62826.0,TAMW02680,TAMW02680224,,4,114,3,shared_taps,14555.0,Mwatate,Taita Taveta,Mwatate,Urban,,,,,non_functional,,,
62827.0,TAMW02681,TAMW02681224,,1,36,47,well,15345.0,Rong'E,Taita Taveta,Mwatate,Rural,,Contaminated: Chemical,,,non_functional,,,
62828.0,TAMW02682,TAMW02682224,,4,182,20,river,16658.0,Wusi/Kishamba,Taita Taveta,Mwatate,Rural,,,,,non_functional,,,
62829.0,TATA02683,TATA02683224,,4,282,46,river,8446.0,Bomani,Taita Taveta,Taveta,Rural,,,,,non_functional,,,
62830.0,TATA02684,TATA02684224,,4,405,45,river,28000.0,Chala,Taita Taveta,Taveta,Rural,,,,,non_functional,,,
62831.0,TATA02685,TATA02685224,,4,176,5,river,13500.0,Mahoo,Taita Taveta,Taveta,Rural,,,,,non_functional,,,
62832.0,TATA02686,TATA02686224,,3,167,33,shared_taps,13746.0,Mata,Taita Taveta,Taveta,Urban,,,,,non_functional,,,
62833.0,TATA02687,TATA02687224,,5,166,43,tap_in_home,36729.0,Mboghoni,Taita Taveta,Taveta,Urban,,,,,non_functional,,,
62834.0,TAVO02688,TAVO02688224,,1,123,30,tap_in_home,30877.0,Kaloleni,Taita Taveta,Voi,Urban,,,,,non_functional,,,
62835.0,TAVO02689,TAVO02689224,,4,387,22,tap_in_home,37142.0,Mbololo,Taita Taveta,Voi,Rural,,,,,non_functional,,,
62836.0,TAVO02690,TAVO02690224,,5,53,26,river,13778.0,Ngolia,Taita Taveta,Voi,Rural,,,,,non_functional,,,
62837.0,TAVO02691,TAVO02691224,,1,178,7,river,19033.0,Sagalla,Taita Taveta,Voi,Rural,,,,,non_functional,,,
62838.0,TAWU02692,TAWU02692224,,3,255,43,tap_in_home,15775.0,Mwanda/Mgange,Taita Taveta,Wundanyi,Urban,,,,,non_functional,,,
62839.0,TAWU02693,TAWU02693224,,1,212,31,shared_taps,10453.0,Werugha,Taita Taveta,Wundanyi,Urban,,,,,non_functional,,,
62840.0,TAWU02694,TAWU02694224,,1,489,16,shared_taps,18256.0,Wumingu/Kishushe,Taita Taveta,Wundanyi,Rural,,,,,non_functional,,,
62841.0,TAWU02695,TAWU02695224,,4,314,43,tap_in_home_broken,23005.0,Wundanyi/Mbale,Taita Taveta,Wundanyi,Urban,,,,,non_functional,,,
62842.0,TABU02696,TABU02696224,,4,380,7,tap_in_home,23385.0,Bangale,Tana River,Bura,Urban,,,,,non_functional,,,
62843.0,TABU02697,TABU02697224,,3,537,34,tap_in_home_broken,24915.0,Chewele,Tana River,Bura,Rural,,,,,non_functional,,,
62844.0,TABU02698,TABU02698224,,3,162,14,well,16564.0,Hirimani,Tana River,Bura,Rural,,Clean,,,non_functional,,,
62845.0,TABU02699,TABU02699224,,4,295,43,well,66199.0,Madogo,Tana River,Bura,Rural,,Clean,,,non_functional,,,
62846.0,TABU02700,TABU02700224,,2,71,18,tap_in_home_broken,15540.0,Sala,Tana River,Bura,Urban,,,,,non_functional,,,
62847.0,TAGA02701,TAGA02701224,,1,147,48,tap_in_home,41961.0,Chewani,Tana River,Galole,Urban,,,,,non_functional,,,
62848.0,TAGA02702,TAGA02702224,,2,484,26,tap_in_home_broken,25148.0,Kinakomba,Tana River,Galole,Rural,,,,,non_functional,,,
62849.0,TAGA02703,TAGA02703224,,2,341,18,shared_taps,14560.0,Mikinduni,Tana River,Galole,Rural,,,,,non_functional,,,
62850.0,TAGA02704,TAGA02704224,,2,169,37,shared_taps,31573.0,Wayu,Tana River,Galole,Urban,,,,,non_functional,,,
62851.0,TAGA02705,TAGA02705224,,1,472,20,river,17905.0,Garsen Central,Tana River,Garsen,Rural,,,,,non_functional,,,
62852.0,TAGA02706,TAGA02706224,,1,1,25,tap_in_home,23577.0,Garsen North,Tana River,Garsen,Urban,,,,,non_functional,,,
62853.0,TAGA02707,TAGA02707224,,5,161,19,river,20336.0,Garsen South,Tana River,Garsen,Rural,,,,,non_functional,,,
62854.0,TAGA02708,TAGA02708224,,1,144,28,shared_taps,13717.0,Garsen West,Tana River,Garsen,Urban,,,,,non_functional,,,
62855.0,TAGA02709,TAGA02709224,,5,283,14,shared_taps,23979.0,Kipini East,Tana River,Garsen,Urban,,,,,non_functional,,,
62856.0,TAGA02710,TAGA02710224,,2,524,15,tap_in_home,23347.0,Kipini West,Tana River,Garsen,Urban,,,,,non_functional,,,
62857.0,THCH02711,THCH02711224,,1,496,9,shared_taps,35674.0,Igambang'Ombe,Tharaka-Nithi,Chuka/Igambang'Ombe,Rural,,,,,non_functional,,,
62858.0,THCH02712,THCH02712224,,3,371,45,well,27489.0,Karingani,Tharaka-Nithi,Chuka/Igambang'Ombe,Rural,,Contaminated:Biological,,,non_functional,,,
62859.0,THCH02713,THCH02713224,,4,474,26,tap_in_home_broken,42487.0,Magumoni,Tharaka-Nithi,Chuka/Igambang'Ombe,Urban,,,,,non_functional,,,
62860.0,THCH02714,THCH02714224,,5,71,8,well,19882.0,Mariani,Tharaka-Nithi,Chuka/Igambang'Ombe,Rural,,Clean,,,non_functional,,,
62861.0,THIG02715,THIG02715224,,1,68,3,tap_in_home_broken,29483.0,Akachiu,Tharaka-Nithi,Igembe South,Rural,,,,,non_functional,,,
62862.0,THMA02716,THMA02716224,,4,47,37,river,38811.0,Chogoria,Tharaka-Nithi,Maara,Rural,,,,,non_functional,,,
62863.0,THMA02717,THMA02717224,,3,60,2,shared_taps,19818.0,Ganga,Tharaka-Nithi,Maara,Urban,,,,,non_functional,,,
62864.0,THMA02718,THMA02718224,,2,523,10,river,17755.0,Mitheru,Tharaka-Nithi,Maara,Rural,,,,,non_functional,,,
62865.0,THMA02719,THMA02719224,,1,430,24,shared_taps,33846.0,Mwimbi,Tharaka-Nithi,Maara,Urban,,,,,non_functional,,,
62866.0,THTH02720,THTH02720224,,4,160,46,shared_taps,37101.0,Chiakariga,Tharaka-Nithi,Tharaka,Urban,,,,,non_functional,,,
62867.0,THTH02721,THTH02721224,,2,10,22,well,29768.0,Gatunga,Tharaka-Nithi,Tharaka,Rural,,Contaminated:Biological,,,non_functional,,,
62868.0,THTH02722,THTH02722224,,2,426,1,river,35338.0,Mukothima,Tharaka-Nithi,Tharaka,Urban,,,,,non_functional,,,
62869.0,THTH02723,THTH02723224,,3,39,32,river,17375.0,Nkondi,Tharaka-Nithi,Tharaka,Rural,,,,,non_functional,,,
62870.0,TRCH02724,TRCH02724224,,5,243,28,river,38521.0,Chepsiro/Kiptoror,Trans Nzoia,Cherangany,Rural,,,,,non_functional,,,
62871.0,TRCH02725,TRCH02725224,,2,126,10,tap_in_home,53269.0,Cherangany/Suwerwa,Trans Nzoia,Cherangany,Urban,,,,,non_functional,,,
62872.0,TRCH02726,TRCH02726224,,4,451,34,tap_in_home_broken,31832.0,Kaplamai,Trans Nzoia,Cherangany,Urban,,,,,non_functional,,,
62873.0,TRCH02727,TRCH02727224,,5,39,38,shared_taps,23390.0,Makutano,Trans Nzoia,Cherangany,Rural,,,,,non_functional,,,
62874.0,TRCH02728,TRCH02728224,,5,197,46,well,44744.0,Motosiet,Trans Nzoia,Cherangany,Rural,,Contaminated: Chemical,,,non_functional,,,
62875.0,TRCH02729,TRCH02729224,,2,397,22,shared_taps,32968.0,Sinyerere,Trans Nzoia,Cherangany,Rural,,,,,non_functional,,,
62876.0,WEKA02730,WEKA02730224,,5,335,14,river,24345.0,Endugh,West Pokot,Kapenguria,Rural,,,,,non_functional,,,
62877.0,TRCH02731,TRCH02731224,,4,361,29,river,34456.0,Sitatunga,Trans Nzoia,Cherangany,Rural,,,,,non_functional,,,
62878.0,TREN02732,TREN02732224,,1,301,26,shared_taps,47978.0,Chepchoina,Trans Nzoia,Endebess,Urban,,,,,non_functional,,,
62879.0,TREN02733,TREN02733224,,1,509,32,shared_taps,31074.0,Endebess,Trans Nzoia,Endebess,Urban,,,,,non_functional,,,
62880.0,TREN02734,TREN02734224,,2,133,34,river,43998.0,Matumbei,Trans Nzoia,Endebess,Rural,,,,,non_functional,,,
62881.0,TRKI02735,TRKI02735224,,4,36,23,shared_taps,19145.0,Hospital,Trans Nzoia,Kiminini,Urban,,,,,non_functional,,,
62882.0,TRKI02736,TRKI02736224,,2,86,6,shared_taps,43578.0,Kiminini,Trans Nzoia,Kiminini,Urban,,,,,non_functional,,,
62883.0,TRKI02737,TRKI02737224,,5,17,17,tap_in_home,46694.0,Nabiswa,Trans Nzoia,Kiminini,Urban,,,,,non_functional,,,
62884.0,TRKI02738,TRKI02738224,,3,526,24,river,41225.0,Sikhendu,Trans Nzoia,Kiminini,Urban,,,,,non_functional,,,
62885.0,TRKI02739,TRKI02739224,,5,72,17,tap_in_home,30311.0,Sirende,Trans Nzoia,Kiminini,Urban,,,,,non_functional,,,
62886.0,TRKI02740,TRKI02740224,,3,286,38,shared_taps,65747.0,Waitaluk,Trans Nzoia,Kiminini,Urban,,,,,non_functional,,,
62887.0,TRKW02741,TRKW02741224,,3,439,34,well,17037.0,Bidii,Trans Nzoia,Kwanza,Rural,,Contaminated: Chemical,,,non_functional,,,
62888.0,TRKW02742,TRKW02742224,,2,382,22,river,74255.0,Kapomboi,Trans Nzoia,Kwanza,Urban,,,,,non_functional,,,
62889.0,TRKW02743,TRKW02743224,,4,169,17,shared_taps,47528.0,Kwanza,Trans Nzoia,Kwanza,Urban,,,,,non_functional,,,
62890.0,TRSA02744,TRSA02744224,,2,238,10,shared_taps,57090.0,Kinyoro,Trans Nzoia,Saboti,Rural,,,,,non_functional,,,
62891.0,TRSA02745,TRSA02745224,,4,65,16,shared_taps,20238.0,Machewa,Trans Nzoia,Saboti,Rural,,,,,non_functional,,,
62892.0,TRSA02746,TRSA02746224,,1,158,22,river,21854.0,Matisi,Trans Nzoia,Saboti,Rural,,,,,non_functional,,,
62893.0,TRSA02747,TRSA02747224,,1,43,8,tap_in_home,44236.0,Saboti,Trans Nzoia,Saboti,Urban,,,,,non_functional,,,
62894.0,TRSA02748,TRSA02748224,,1,231,40,tap_in_home_broken,399.0,Tuwani,Trans Nzoia,Saboti,Urban,,,,,non_functional,,,
62895.0,TUTU02749,TUTU02749224,,5,491,23,tap_in_home_broken,20055.0,Kalobeyei,Turkana,Turkana West,Rural,,,,,non_functional,,,
62896.0,TRUN02750,TRUN02750224,,2,456,47,river,74867.0,unknown 4,Trans Nzoia,unknown 4,Rural,,,,,non_functional,,,
62897.0,TULO02751,TULO02751224,,2,66,18,shared_taps,28858.0,Kotaruk/Lobei,Turkana,Loima,Urban,,,,,non_functional,,,
62898.0,TULO02752,TULO02752224,,5,212,20,tap_in_home_broken,24442.0,Loima,Turkana,Loima,Urban,,,,,non_functional,,,
62899.0,TULO02753,TULO02753224,,5,538,7,shared_taps,18141.0,Lokiriama/Lorengippi,Turkana,Loima,Urban,,,,,non_functional,,,
62900.0,TULO02754,TULO02754224,,3,363,25,shared_taps,57669.0,Turkwel,Turkana,Loima,Urban,,,,,non_functional,,,
62901.0,TUTU02755,TUTU02755224,,5,32,13,tap_in_home,30359.0,Kalokol,Turkana,Turkana Central,Urban,,,,,non_functional,,,
62902.0,TUTU02756,TUTU02756224,,4,357,47,tap_in_home,51423.0,Kanamkemer,Turkana,Turkana Central,Rural,,,,,non_functional,,,
62903.0,TUTU02757,TUTU02757224,,5,17,28,shared_taps,33157.0,Kang'Atotha,Turkana,Turkana Central,Urban,,,,,non_functional,,,
62904.0,TUTU02758,TUTU02758224,,5,129,17,well,51537.0,Kerio Delta,Turkana,Turkana Central,Rural,,Clean,,,non_functional,,,
62905.0,TUTU02759,TUTU02759224,,2,68,39,shared_taps,33663.0,Lodwar Township,Turkana,Turkana Central,Rural,,,,,non_functional,,,
62906.0,TUTU02760,TUTU02760224,,5,283,39,river,52499.0,Kapedo/Napeitom,Turkana,Turkana East,Rural,,,,,non_functional,,,
62907.0,TUTU02761,TUTU02761224,,4,528,7,shared_taps,35738.0,Katilia,Turkana,Turkana East,Rural,,,,,non_functional,,,
62908.0,TUTU02762,TUTU02762224,,5,238,31,shared_taps,24760.0,Kaaleng/Kaikor,Turkana,Turkana North,Rural,,,,,non_functional,,,
62909.0,TUTU02763,TUTU02763224,,4,462,15,tap_in_home_broken,17457.0,Kaeris,Turkana,Turkana North,Urban,,,,,non_functional,,,
62910.0,TUTU02764,TUTU02764224,,3,448,19,shared_taps,139.0,Kibish,Turkana,Turkana North,Rural,,,,,non_functional,,,
62911.0,TUTU02765,TUTU02765224,,5,139,42,tap_in_home,45367.0,Lake Zone,Turkana,Turkana North,Urban,,,,,non_functional,,,
62912.0,TUTU02766,TUTU02766224,,4,340,48,tap_in_home,18004.0,Nakalale,Turkana,Turkana North,Urban,,,,,non_functional,,,
62913.0,TUTU02767,TUTU02767224,,1,272,14,well,32031.0,Kalapata,Turkana,Turkana South,Rural,,Contaminated:Biological,,,non_functional,,,
62914.0,TUTU02768,TUTU02768224,,1,272,35,tap_in_home,18230.0,Kaputir,Turkana,Turkana South,Urban,,,,,non_functional,,,
62915.0,TUTU02769,TUTU02769224,,5,379,20,river,53488.0,Katilu,Turkana,Turkana South,Rural,,,,,non_functional,,,
62916.0,TUTU02770,TUTU02770224,,2,266,34,shared_taps,13663.0,Lobokat,Turkana,Turkana South,Urban,,,,,non_functional,,,
62917.0,TUTU02771,TUTU02771224,,1,417,31,shared_taps,53959.0,Lokichar,Turkana,Turkana South,Rural,,,,,non_functional,,,
62918.0,TUTU02772,TUTU02772224,,1,142,45,tap_in_home_broken,41359.0,Kakuma,Turkana,Turkana West,Urban,,,,,non_functional,,,
62919.0,TUTU02773,TUTU02773224,,4,192,14,river,72004.0,Letea,Turkana,Turkana West,Rural,,,,,non_functional,,,
62920.0,TUTU02774,TUTU02774224,,3,417,16,tap_in_home,55968.0,Lokichoggio,Turkana,Turkana West,Urban,,,,,non_functional,,,
62921.0,TUTU02775,TUTU02775224,,2,47,28,well,13519.0,Lopur,Turkana,Turkana West,Rural,,Contaminated:Biological,,,non_functional,,,
62922.0,TUTU02776,TUTU02776224,,5,350,27,tap_in_home_broken,18107.0,Nanaam,Turkana,Turkana West,Urban,,,,,non_functional,,,
62923.0,TUTU02777,TUTU02777224,,5,385,12,tap_in_home_broken,32367.0,Songot,Turkana,Turkana West,Urban,,,,,non_functional,,,
62924.0,TUUN02778,TUUN02778224,,1,472,7,tap_in_home_broken,69880.0,unknown 2,Turkana,unknown 2,Urban,,,,,non_functional,,,
62925.0,UAAI02779,UAAI02779224,,2,20,38,river,52350.0,Ainabkoi/Olare,Uasin Gishu,Ainabkoi,Rural,,,,,non_functional,,,
62926.0,UAAI02780,UAAI02780224,,5,299,9,tap_in_home,24010.0,Kapsoya,Uasin Gishu,Ainabkoi,Urban,,,,,non_functional,,,
62927.0,UAAI02781,UAAI02781224,,4,41,18,river,66874.0,Kaptagat,Uasin Gishu,Ainabkoi,Rural,,,,,non_functional,,,
62928.0,UAKA02782,UAKA02782224,,1,494,19,shared_taps,36783.0,Kipkenyo,Uasin Gishu,Kapseret,Rural,,,,,non_functional,,,
62929.0,UAKA02783,UAKA02783224,,1,75,33,river,21690.0,Langas,Uasin Gishu,Kapseret,Rural,,,,,non_functional,,,
62930.0,UAKA02784,UAKA02784224,,4,368,12,tap_in_home,18156.0,Megun,Uasin Gishu,Kapseret,Urban,,,,,non_functional,,,
62931.0,UAKA02785,UAKA02785224,,4,137,4,tap_in_home,40750.0,Ngeria,Uasin Gishu,Kapseret,Rural,,,,,non_functional,,,
62932.0,UAKA02786,UAKA02786224,,1,311,34,tap_in_home_broken,29375.0,Simat/Kapseret,Uasin Gishu,Kapseret,Urban,,,,,non_functional,,,
62933.0,UAKE02787,UAKE02787224,,2,298,1,shared_taps,36467.0,Cheptiret/Kipchamo,Uasin Gishu,Kesses,Rural,,,,,non_functional,,,
62934.0,UAKE02788,UAKE02788224,,3,360,47,shared_taps,46189.0,Racecourse,Uasin Gishu,Kesses,Urban,,,,,non_functional,,,
62935.0,UAKE02789,UAKE02789224,,2,280,25,shared_taps,71607.0,Tarakwa,Uasin Gishu,Kesses,Urban,,,,,non_functional,,,
62936.0,UAKE02790,UAKE02790224,,4,433,35,well,52333.0,Tulwet/Chuiyat,Uasin Gishu,Kesses,Urban,,Clean,,,non_functional,,,
62937.0,UAMO02791,UAMO02791224,,1,359,20,well,41266.0,Karuna/Meibeki,Uasin Gishu,Moiben,Urban,,Clean,,,non_functional,,,
62938.0,UAMO02792,UAMO02792224,,3,383,10,river,22555.0,Kimumu,Uasin Gishu,Moiben,Rural,,,,,non_functional,,,
62939.0,UAMO02793,UAMO02793224,,1,439,48,river,39347.0,Moiben,Uasin Gishu,Moiben,Rural,,,,,non_functional,,,
62940.0,UAMO02794,UAMO02794224,,2,416,34,shared_taps,21473.0,Sergoit,Uasin Gishu,Moiben,Urban,,,,,non_functional,,,
62941.0,UAMO02795,UAMO02795224,,5,106,19,well,41173.0,Tembelio,Uasin Gishu,Moiben,Urban,,Contaminated: Chemical,,,non_functional,,,
62942.0,UASO02796,UASO02796224,,4,293,10,tap_in_home,30144.0,Kapkures,Uasin Gishu,Soy,Urban,,,,,non_functional,,,
62943.0,UASO02797,UASO02797224,,1,277,17,shared_taps,29711.0,Kipsomba,Uasin Gishu,Soy,Urban,,,,,non_functional,,,
62944.0,UASO02798,UASO02798224,,4,190,42,tap_in_home,41861.0,Kuinet/Kapsuswa,Uasin Gishu,Soy,Urban,,,,,non_functional,,,
62945.0,UASO02799,UASO02799224,,4,396,36,tap_in_home,37024.0,Moi'S Bridge,Uasin Gishu,Soy,Urban,,,,,non_functional,,,
62946.0,UASO02800,UASO02800224,,5,395,42,well,35167.0,Segero/Barsombe,Uasin Gishu,Soy,Rural,,Contaminated:Biological,,,non_functional,,,
62947.0,UASO02801,UASO02801224,,4,520,10,tap_in_home,34529.0,Soy,Uasin Gishu,Soy,Urban,,,,,non_functional,,,
62948.0,UASO02802,UASO02802224,,5,336,31,tap_in_home,47569.0,Ziwa,Uasin Gishu,Soy,Urban,,,,,non_functional,,,
62949.0,UATU02803,UATU02803224,,1,406,39,well,315.0,Huruma,Uasin Gishu,Turbo,Urban,,Contaminated:Biological,,,non_functional,,,
62950.0,UATU02804,UATU02804224,,4,54,37,tap_in_home,43148.0,Kamagut,Uasin Gishu,Turbo,Urban,,,,,non_functional,,,
62951.0,UATU02805,UATU02805224,,3,179,48,river,15180.0,Kapsaos,Uasin Gishu,Turbo,Rural,,,,,non_functional,,,
62952.0,UATU02806,UATU02806224,,5,123,42,tap_in_home_broken,42207.0,Kiplombe,Uasin Gishu,Turbo,Urban,,,,,non_functional,,,
62953.0,UATU02807,UATU02807224,,2,357,37,river,46988.0,Ngenyilel,Uasin Gishu,Turbo,Rural,,,,,non_functional,,,
62954.0,UATU02808,UATU02808224,,3,217,34,well,42581.0,Tapsagoi,Uasin Gishu,Turbo,Rural,,Clean,,,non_functional,,,
62955.0,VIEM02809,VIEM02809224,,5,453,2,tap_in_home_broken,32037.0,Central Bunyore,Vihiga,Emuhaya,Urban,,,,,non_functional,,,
62956.0,VIEM02810,VIEM02810224,,2,322,9,shared_taps,34986.0,North East Bunyore,Vihiga,Emuhaya,Urban,,,,,non_functional,,,
62957.0,VIEM02811,VIEM02811224,,4,207,8,well,37826.0,West Bunyore,Vihiga,Emuhaya,Rural,,Contaminated:Biological,,,non_functional,,,
62958.0,VIHA02812,VIHA02812224,,3,83,2,tap_in_home_broken,28212.0,Banja,Vihiga,Hamisi,Rural,,,,,non_functional,,,
62959.0,VIHA02813,VIHA02813224,,2,422,34,shared_taps,25949.0,Gisambai,Vihiga,Hamisi,Rural,,,,,non_functional,,,
62960.0,VIHA02814,VIHA02814224,,3,98,7,river,21217.0,Jepkoyai,Vihiga,Hamisi,Rural,,,,,non_functional,,,
62961.0,VIHA02815,VIHA02815224,,1,467,41,shared_taps,18712.0,Muhudu,Vihiga,Hamisi,Rural,,,,,non_functional,,,
62962.0,VIHA02816,VIHA02816224,,2,274,11,tap_in_home,30993.0,Shamakhokho,Vihiga,Hamisi,Urban,,,,,non_functional,,,
62963.0,VIHA02817,VIHA02817224,,5,100,27,tap_in_home,20770.0,Shiru,Vihiga,Hamisi,Rural,,,,,non_functional,,,
62964.0,VIHA02818,VIHA02818224,,4,236,15,tap_in_home,21225.0,Tambua,Vihiga,Hamisi,Urban,,,,,non_functional,,,
62965.0,VILU02819,VILU02819224,,2,261,10,shared_taps,26036.0,Emabungo,Vihiga,Luanda,Urban,,,,,non_functional,,,
62966.0,VILU02820,VILU02820224,,5,250,3,well,23096.0,Luanda South,Vihiga,Luanda,Rural,,Contaminated:Biological,,,non_functional,,,
62967.0,VILU02821,VILU02821224,,4,538,5,shared_taps,15702.0,Luanda Township,Vihiga,Luanda,Urban,,,,,non_functional,,,
62968.0,VILU02822,VILU02822224,,2,135,32,shared_taps,25084.0,Mwibona,Vihiga,Luanda,Rural,,,,,non_functional,,,
62969.0,VILU02823,VILU02823224,,4,143,44,river,29217.0,Wemilabi,Vihiga,Luanda,Rural,,,,,non_functional,,,
62970.0,VISA02824,VISA02824224,,3,281,0,river,24185.0,Busali,Vihiga,Sabatia,Urban,,,,,non_functional,,,
62971.0,VISA02825,VISA02825224,,4,113,0,well,20789.0,Chavakali,Vihiga,Sabatia,Rural,,Contaminated: Chemical,,,non_functional,,,
62972.0,WAWA02826,WAWA02826224,,4,419,29,river,20921.0,Bute,Wajir,Wajir North,Rural,,,,,non_functional,,,
62973.0,VISA02827,VISA02827224,,2,386,5,shared_taps,27922.0,Lyaduywa/Izava,Vihiga,Sabatia,Rural,,,,,non_functional,,,
62974.0,VISA02828,VISA02828224,,2,478,20,shared_taps,20894.0,North Maragoli,Vihiga,Sabatia,Urban,,,,,non_functional,,,
62975.0,VISA02829,VISA02829224,,5,420,8,river,23490.0,West Sabatia,Vihiga,Sabatia,Rural,,,,,non_functional,,,
62976.0,VISA02830,VISA02830224,,2,533,13,tap_in_home_broken,26932.0,Wodanga,Vihiga,Sabatia,Urban,,,,,non_functional,,,
62977.0,VIVI02831,VIVI02831224,,5,68,26,river,26927.0,Central Maragoli,Vihiga,Vihiga,Rural,,,,,non_functional,,,
62978.0,VIVI02832,VIVI02832224,,3,280,43,well,35619.0,Lugaga-Wamuluma,Vihiga,Vihiga,Rural,,Contaminated: Chemical,,,non_functional,,,
62979.0,VIVI02833,VIVI02833224,,4,365,43,shared_taps,23098.0,Mungoma,Vihiga,Vihiga,Rural,,,,,non_functional,,,
62980.0,VIVI02834,VIVI02834224,,5,187,42,well,23594.0,South Maragoli,Vihiga,Vihiga,Rural,,Contaminated: Chemical,,,non_functional,,,
62981.0,WAEL02835,WAEL02835224,,2,188,2,shared_taps,39570.0,Della,Wajir,Eldas,Urban,,,,,non_functional,,,
62982.0,WAEL02836,WAEL02836224,,5,230,20,well,30096.0,Eldas,Wajir,Eldas,Rural,,Clean,,,non_functional,,,
62983.0,WAEL02837,WAEL02837224,,2,231,29,well,30294.0,Elnur/Tula Tula,Wajir,Eldas,Rural,,Contaminated:Biological,,,non_functional,,,
62984.0,WAEL02838,WAEL02838224,,3,477,39,river,28721.0,Lakoley South/Basir,Wajir,Eldas,Rural,,,,,non_functional,,,
62985.0,WATA02839,WATA02839224,,5,16,8,river,19382.0,Elben,Wajir,Tarbaj,Rural,,,,,non_functional,,,
62986.0,WATA02840,WATA02840224,,1,88,47,shared_taps,6521.0,Sarman,Wajir,Tarbaj,Rural,,,,,non_functional,,,
62987.0,WATA02841,WATA02841224,,4,391,25,well,13973.0,Tarbaj,Wajir,Tarbaj,Rural,,Clean,,,non_functional,,,
62988.0,WATA02842,WATA02842224,,5,342,33,river,10556.0,Wargadud,Wajir,Tarbaj,Rural,,,,,non_functional,,,
62989.0,WAWA02843,WAWA02843224,,5,380,1,well,12649.0,Barwago,Wajir,Wajir East,Rural,,Clean,,,non_functional,,,
