record_id,location_id,source_id,time_of_record,visit_count_x,time_in_queue,assigned_employee_id,type_of_water_source,number_of_people_served,address,province_name,town_name,location_type,subjective_quality_score,results,pollutant_ppm,biological,functionality_status,hour,month,year
61839,HOSU01693,HOSU01693224,3/9/2024 12:07,5,97,38,tap_in_home_broken,45559,Gwassi South,Homa Bay,Suba,Rural,,,,,partially_functional,,,
61840,HOSU01694,HOSU01694224,2/8/2024 11:58,2,524,0,shared_taps,41994,Kaksingri West,Homa Bay,Suba,Rural,,,,,partially_functional,,,
61841,HOSU01695,HOSU01695224,2/6/2023 7:23,1,529,9,well,17316,Ruma-Kaksingri,Homa Bay,Suba,Rural,,Contaminated:Biological,,,partially_functional,,,
61842,HOUN01696,HOUN01696224,2/16/2023 18:56,2,125,4,river,27541,unknown 6,Homa Bay,unknown 6,Rural,,,,,,,,
61843,ISIS01697,ISIS01697224,6/6/2025 5:45,2,302,48,tap_in_home_broken,37532,Bulla Pesa,Isiolo,Isiolo North,Urban,,,,,,,,
61844,ISIS01698,ISIS01698224,9/9/2024 8:43,5,350,30,tap_in_home,24899,Burat,Isiolo,Isiolo North,Urban,,,,,functional,,,
61845,ISIS01699,ISIS01699224,10/20/2024 19:16,2,502,47,shared_taps,13325,Chari,Isiolo,Isiolo North,Urban,,,,,,,,
61846,ISIS01700,ISIS01700224,6/28/2022 19:43,3,437,6,shared_taps,45150,Cherab,Isiolo,Isiolo North,Rural,,,,,partially_functional,,,
61847,ISIS01701,ISIS01701224,3/5/2024 6:31,3,458,5,river,11648,Ngare Mara,Isiolo,Isiolo North,Rural,,,,,functional,,,
61848,ISIS01702,ISIS01702224,1/3/2024 14:25,2,470,33,tap_in_home,26817,Oldo/Nyiro,Isiolo,Isiolo North,Urban,,,,,non_functional,,,
61849,ISIS01703,ISIS01703224,1/19/2023 17:58,2,213,42,river,40973,Wabera,Isiolo,Isiolo North,Rural,,,,,,,,
61850,ISIS01704,ISIS01704224,6/4/2024 8:44,2,407,19,tap_in_home,43991,Garbatulla,Isiolo,Isiolo South,Urban,,,,,,,,
61851,ISIS01705,ISIS01705224,11/7/2024 9:49,2,453,17,shared_taps,42598,Kinna,Isiolo,Isiolo South,Urban,,,,,,,,
61852,ISIS01706,ISIS01706224,1/13/2025 7:05,3,4,16,river,37685,Sericho,Isiolo,Isiolo South,Rural,,,,,,,,
61853,KAKA01707,KAKA01707224,6/12/2022 9:11,4,41,25,tap_in_home,52933,Dalalekutuk,Kajiado,Kajiado Central,Urban,,,,,partially_functional,,,
61854,KEBE01708,KEBE01708224,1/21/2024 14:14,4,181,9,shared_taps,32115,Chaik,Kericho,Belgut,Rural,,,,,,,,
61855,KAKA01709,KAKA01709224,5/19/2024 13:51,5,336,11,river,15248,Ildamat,Kajiado,Kajiado Central,Rural,,,,,partially_functional,,,
61856,KAKA01710,KAKA01710224,4/12/2023 10:48,1,511,3,river,51915,Matapato North,Kajiado,Kajiado Central,Rural,,,,,partially_functional,,,
61857,KAKA01711,KAKA01711224,11/3/2025 7:48,3,199,48,tap_in_home_broken,65155,Matapato South,Kajiado,Kajiado Central,Urban,,,,,partially_functional,,,
61858,KAKA01712,KAKA01712224,12/19/2023 12:44,5,149,8,shared_taps,8904,Purko,Kajiado,Kajiado Central,Urban,,,,,functional,,,
61859,KAKA01713,KAKA01713224,4/3/2023 17:44,3,417,11,tap_in_home,29892,Imaroro,Kajiado,Kajiado East,Urban,,,,,functional,,,
61860,KAKA01714,KAKA01714224,1/25/2022 15:51,3,126,43,well,107067,Kaputiei North,Kajiado,Kajiado East,Rural,,Contaminated:Biological,,,functional,,,
61861,KAKA01715,KAKA01715224,9/17/2023 9:48,3,538,31,well,38251,Kenyawa-Poka,Kajiado,Kajiado East,Urban,,Clean,,,functional,,,
61862,KAKA01716,KAKA01716224,8/17/2023 14:53,5,321,41,well,13724,Kitengela,Kajiado,Kajiado East,Rural,,Contaminated:Biological,,,,,,
61863,KAKA01717,KAKA01717224,5/24/2022 12:11,1,265,48,tap_in_home_broken,74930,Oloosirkon/Sholinke,Kajiado,Kajiado East,Rural,,,,,functional,,,
61864,KAKA01718,KAKA01718224,5/23/2025 13:14,3,480,45,river,7378,Ngong,Kajiado,Kajiado North,Rural,,,,,functional,,,
61865,KAKA01719,KAKA01719224,7/2/2022 17:26,2,424,42,tap_in_home,5362,Nkaimurunya,Kajiado,Kajiado North,Urban,,,,,,,,
61866,KAKA01720,KAKA01720224,10/26/2022 9:45,1,290,35,well,78798,Olkeri,Kajiado,Kajiado North,Urban,,Contaminated:Biological,,,functional,,,
61867,KAKA01721,KAKA01721224,9/12/2023 11:09,2,533,4,well,18531,Oloolua,Kajiado,Kajiado North,Urban,,Clean,,,functional,,,
61868,KAKA01722,KAKA01722224,3/7/2023 8:25,4,415,30,shared_taps,1976,Ongata Rongai,Kajiado,Kajiado North,Urban,,,,,,,,
61869,KAKA01723,KAKA01723224,12/1/2022 7:40,4,204,11,tap_in_home,35034,Entonet/Lenkisim,Kajiado,Kajiado South,Urban,,,,,functional,,,
61870,KAKA01724,KAKA01724224,11/12/2024 17:58,2,322,48,river,35295,Kimana,Kajiado,Kajiado South,Rural,,,,,functional,,,
61871,KEBE01725,KEBE01725224,2/27/2023 12:25,5,131,5,shared_taps,30422,Cheptororiet/Seretut,Kericho,Belgut,Rural,,,,,,,,
61872,KAKA01726,KAKA01726224,3/26/2023 5:13,2,476,2,shared_taps,51394,Kuku,Kajiado,Kajiado South,Urban,,,,,functional,,,
61873,KAKA01727,KAKA01727224,5/16/2023 17:43,5,332,44,tap_in_home,28074,Mbirikani/Eselenkei,Kajiado,Kajiado South,Urban,,,,,functional,,,
61874,KAKA01728,KAKA01728224,10/15/2025 8:19,4,79,37,tap_in_home_broken,72365,Rombo,Kajiado,Kajiado South,Urban,,,,,partially_functional,,,
61875,KAKA01729,KAKA01729224,6/13/2023 15:27,5,29,18,well,59216,Ewuaso Oonkidong'I,Kajiado,Kajiado West,Rural,,Contaminated: Chemical,,,functional,,,
61876,KAKA01730,KAKA01730224,5/26/2023 17:21,5,337,17,shared_taps,32368,Iloodokilani,Kajiado,Kajiado West,Urban,,,,,partially_functional,,,
61877,KAKA01731,KAKA01731224,7/11/2024 7:45,3,60,48,shared_taps,77231,Keekonyokie,Kajiado,Kajiado West,Urban,,,,,partially_functional,,,
61878,KAKA01732,KAKA01732224,3/15/2025 19:54,2,404,17,shared_taps,38946,Magadi,Kajiado,Kajiado West,Rural,,,,,partially_functional,,,
61879,KAKA01733,KAKA01733224,10/12/2024 17:16,1,284,48,tap_in_home,4075,Mosiro,Kajiado,Kajiado West,Urban,,,,,,,,
61880,KABU01734,KABU01734224,6/11/2024 13:18,4,371,29,river,55839,Marama Central,Kakamega,Butere,Urban,,,,,partially_functional,,,
61881,KABU01735,KABU01735224,12/9/2023 12:18,1,182,39,tap_in_home_broken,25841,Marama North,Kakamega,Butere,Rural,,,,,partially_functional,,,
61882,KABU01736,KABU01736224,12/25/2024 6:00,4,115,8,tap_in_home,25657,Marama South,Kakamega,Butere,Urban,,,,,partially_functional,,,
61883,KABU01737,KABU01737224,8/18/2024 6:35,1,466,29,tap_in_home_broken,36189,Marama West,Kakamega,Butere,Urban,,,,,partially_functional,,,
61884,KABU01738,KABU01738224,3/21/2025 13:21,1,430,14,shared_taps,28912,Marenyo - Shianda,Kakamega,Butere,Urban,,,,,partially_functional,,,
61885,KAIK01739,KAIK01739224,5/13/2022 14:25,3,311,25,tap_in_home_broken,37243,Idakho Central,Kakamega,Ikolomani,Urban,,,,,partially_functional,,,
61886,KAIK01740,KAIK01740224,12/22/2023 7:53,3,384,13,shared_taps,34127,Idakho East,Kakamega,Ikolomani,Urban,,,,,partially_functional,,,
61887,KAIK01741,KAIK01741224,6/19/2024 17:16,4,9,37,river,30124,Idakho North,Kakamega,Ikolomani,Rural,,,,,partially_functional,,,
61888,KEBE01742,KEBE01742224,6/23/2022 11:14,3,391,15,river,54072,Kabianga,Kericho,Belgut,Urban,,,,,,,,
61889,KAIK01743,KAIK01743224,4/16/2024 7:13,4,222,46,shared_taps,22965,Idakho South,Kakamega,Ikolomani,Rural,,,,,partially_functional,,,
61890,KAKH01744,KAKH01744224,,2,523,6,tap_in_home_broken,50804,Kisa Central,Kakamega,Khwisero,Urban,,,,,partially_functional,,,
61891,KAKH01745,KAKH01745224,,2,23,47,shared_taps,24936,Kisa East,Kakamega,Khwisero,Urban,,,,,partially_functional,,,
61892,KAKH01746,KAKH01746224,,4,191,6,shared_taps,22719,Kisa North,Kakamega,Khwisero,Urban,,,,,partially_functional,,,
61893,KAKH01747,KAKH01747224,,3,23,2,shared_taps,24508,Kisa West,Kakamega,Khwisero,Rural,,,,,partially_functional,,,
61894,KALU01748,KALU01748224,,4,426,7,shared_taps,38964,Chevaywa,Kakamega,Lugari,Rural,,,,,partially_functional,,,
61895,KALU01749,KALU01749224,,5,167,34,shared_taps,32301,Lwandeti,Kakamega,Lugari,Urban,,,,,functional,,,
61896,KALU01750,KALU01750224,,1,13,32,river,39639,Butsotso Central,Kakamega,Lurambi,Rural,,,,,partially_functional,,,
61897,KALU01751,KALU01751224,,1,257,44,well,28808,Butsotso East,Kakamega,Lurambi,Rural,,Clean,,,partially_functional,,,
61898,KALU01752,KALU01752224,,4,341,13,shared_taps,24708,Butsotso South,Kakamega,Lurambi,Urban,,,,,partially_functional,,,
61899,KALU01753,KALU01753224,,5,249,16,shared_taps,14757,Mahiakalo,Kakamega,Lurambi,Rural,,,,,partially_functional,,,
61900,KALU01754,KALU01754224,,5,281,12,shared_taps,40244,Sheywe,Kakamega,Lurambi,Urban,,,,,partially_functional,,,
61901,KALU01755,KALU01755224,,3,308,47,shared_taps,19136,Shirere,Kakamega,Lurambi,Urban,,,,,partially_functional,,,
61902,KAMA01756,KAMA01756224,,4,485,43,river,44250,Butali/Chegulo,Kakamega,Malava,Rural,,,,,partially_functional,,,
61903,KAMA01757,KAMA01757224,,2,15,2,well,33159,Chemuche,Kakamega,Malava,Urban,,Contaminated:Biological,,,functional,,,
61904,KAMA01758,KAMA01758224,,4,507,16,river,29097,East Kabras,Kakamega,Malava,Rural,,,,,functional,,,
61905,KAMA01759,KAMA01759224,,2,56,24,tap_in_home,40163,Manda-Shivanga,Kakamega,Malava,Urban,,,,,partially_functional,,,
61906,KAMA01760,KAMA01760224,,1,184,22,well,37098,Shirugu-Mugai,Kakamega,Malava,Rural,,Contaminated:Biological,,,partially_functional,,,
61907,KAMA01761,KAMA01761224,,1,524,9,shared_taps,47198,South Kabras,Kakamega,Malava,Urban,,,,,partially_functional,,,
61908,KAMA01762,KAMA01762224,,1,333,8,tap_in_home,33430,West Kabras,Kakamega,Malava,Urban,,,,,functional,,,
61909,KAMA01763,KAMA01763224,,1,6,21,well,27151,Khalaba,Kakamega,Matungu,Rural,,Contaminated:Biological,,,functional,,,
61910,KAMA01764,KAMA01764224,,1,250,42,shared_taps,37020,Kholera,Kakamega,Matungu,Urban,,,,,partially_functional,,,
61911,KAMA01765,KAMA01765224,,2,65,43,tap_in_home,49578,Koyonzo,Kakamega,Matungu,Urban,,,,,partially_functional,,,
61912,KAMA01766,KAMA01766224,,4,310,28,tap_in_home,38643,Mayoni,Kakamega,Matungu,Urban,,,,,partially_functional,,,
61913,KAMA01767,KAMA01767224,,1,493,17,river,38878,Namamali,Kakamega,Matungu,Rural,,,,,partially_functional,,,
61914,KAMU01768,KAMU01768224,,5,37,20,well,43907,East Wanga,Kakamega,Mumias East,Rural,,Contaminated:Biological,,,partially_functional,,,
61915,KAMU01769,KAMU01769224,,4,46,18,shared_taps,53237,Lusheya/Lubinu,Kakamega,Mumias East,Urban,,,,,partially_functional,,,
61916,KAMU01770,KAMU01770224,,3,86,19,shared_taps,39297,Malaha/Isongo/Makunga,Kakamega,Mumias East,Urban,,,,,partially_functional,,,
61917,KAMU01771,KAMU01771224,,2,298,22,shared_taps,31565,Etenje,Kakamega,Mumias West,Urban,,,,,partially_functional,,,
61918,KAMU01772,KAMU01772224,,4,157,18,river,40579,Mumias Central,Kakamega,Mumias West,Rural,,,,,partially_functional,,,
61919,KAMU01773,KAMU01773224,,5,186,28,shared_taps,11652,Mumias North,Kakamega,Mumias West,Urban,,,,,partially_functional,,,
61920,KEBE01774,KEBE01774224,,1,51,17,shared_taps,27130,Kapsuser,Kericho,Belgut,Urban,,,,,,,,
61921,KAMU01775,KAMU01775224,,5,116,9,tap_in_home_broken,34945,Musanda,Kakamega,Mumias West,Rural,,,,,functional,,,
61922,KANA01776,KANA01776224,,2,130,3,shared_taps,35850,Bunyala Central,Kakamega,Navakholo,Urban,,,,,partially_functional,,,
61923,KANA01777,KANA01777224,,2,216,26,shared_taps,28291,Bunyala East,Kakamega,Navakholo,Urban,,,,,partially_functional,,,
61924,KANA01778,KANA01778224,,4,348,8,tap_in_home_broken,46709,Bunyala West,Kakamega,Navakholo,Rural,,,,,partially_functional,,,
61925,KANA01779,KANA01779224,,4,150,26,shared_taps,28854,Ingostse-Mathia,Kakamega,Navakholo,Urban,,,,,partially_functional,,,
61926,KANA01780,KANA01780224,,1,31,16,well,33749,Shinoyi-Shikomari-Esumeyia,Kakamega,Navakholo,Rural,,Clean,,,partially_functional,,,
61927,KASH01781,KASH01781224,,1,153,43,river,37438,Isukha Central,Kakamega,Shinyalu,Urban,,,,,partially_functional,,,
61928,KASH01782,KASH01782224,,3,120,17,tap_in_home,19964,Isukha East,Kakamega,Shinyalu,Urban,,,,,functional,,,
61929,KASH01783,KASH01783224,,1,452,26,tap_in_home,29213,Isukha North,Kakamega,Shinyalu,Urban,,,,,functional,,,
61930,KASH01784,KASH01784224,,3,311,37,well,39596,Isukha South,Kakamega,Shinyalu,Rural,,Clean,,,functional,,,
61931,KASH01785,KASH01785224,,3,525,10,river,22017,Isukha West,Kakamega,Shinyalu,Rural,,,,,functional,,,
61932,KASH01786,KASH01786224,,3,108,5,river,28073,Murhanda,Kakamega,Shinyalu,Rural,,,,,partially_functional,,,
61933,KEAI01787,KEAI01787224,,2,270,12,well,26252,Ainamoi,Kericho,Ainamoi,Rural,,Clean,,,functional,,,
61934,KEAI01788,KEAI01788224,,2,171,17,tap_in_home,20260,Kapkugerwet,Kericho,Ainamoi,Rural,,,,,,,,
61935,KEAI01789,KEAI01789224,,5,243,37,shared_taps,28599,Kapsaos,Kericho,Ainamoi,Urban,,,,,,,,
61936,KEAI01790,KEAI01790224,,1,133,5,shared_taps,33091,Kapsoit,Kericho,Ainamoi,Rural,,,,,,,,
61937,KEAI01791,KEAI01791224,,3,167,18,river,60696,Kipchebor,Kericho,Ainamoi,Rural,,,,,,,,
61938,KEBE01792,KEBE01792224,,4,283,24,river,42935,Waldai,Kericho,Belgut,Rural,,,,,,,,
61939,KEBU01793,KEBU01793224,,5,9,12,river,30133,Cheboin,Kericho,Bureti,Rural,,,,,,,,
61940,KEBU01794,KEBU01794224,,1,397,13,tap_in_home_broken,31586,Chemosot,Kericho,Bureti,Rural,,,,,,,,
61941,KEBU01795,KEBU01795224,,1,134,4,river,26405,Cheplanget,Kericho,Bureti,Rural,,,,,,,,
61942,KEBU01796,KEBU01796224,,4,116,15,well,29074,Kapkatet,Kericho,Bureti,Rural,,Contaminated:Biological,,,,,,
61943,KEBU01797,KEBU01797224,,2,71,17,tap_in_home,28008,Kisiara,Kericho,Bureti,Urban,,,,,,,,
61944,KEBU01798,KEBU01798224,,1,77,39,well,39683,Litein,Kericho,Bureti,Rural,,Contaminated: Chemical,,,,,,
61945,KEBU01799,KEBU01799224,,4,435,33,tap_in_home,30409,Tebesonik,Kericho,Bureti,Urban,,,,,,,,
61946,KEKI01800,KEKI01800224,,3,10,15,well,52557,Chepseon,Kericho,Kipkelion East,Rural,,Contaminated: Chemical,,,,,,
61947,KEKI01801,KEKI01801224,,2,507,45,tap_in_home_broken,53929,Kedowa/Kimugul,Kericho,Kipkelion East,Urban,,,,,,,,
61948,KEKI01802,KEKI01802224,,3,399,4,well,35324,Londiani,Kericho,Kipkelion East,Urban,,Contaminated: Chemical,,,,,,
61949,KEKI01803,KEKI01803224,,5,393,18,shared_taps,25032,Tendeno/Sorget,Kericho,Kipkelion East,Urban,,,,,,,,
61950,KEKI01804,KEKI01804224,,2,346,39,tap_in_home,42096,Chilchila,Kericho,Kipkelion West,Urban,,,,,,,,
61951,KEKI01805,KEKI01805224,,4,1,15,well,26509,Kamasian,Kericho,Kipkelion West,Rural,,Contaminated: Chemical,,,,,,
61952,KEKI01806,KEKI01806224,,1,200,6,river,35877,Kipkelion,Kericho,Kipkelion West,Rural,,,,,,,,
61953,KEKI01807,KEKI01807224,,3,334,8,shared_taps,24061,Kunyak,Kericho,Kipkelion West,Urban,,,,,,,,
61954,KESI01808,KESI01808224,,5,298,22,tap_in_home_broken,34223,Kaplelartet,Kericho,Sigowet/Soin,Urban,,,,,,,,
61955,KESI01809,KESI01809224,,3,74,13,shared_taps,50981,Sigowet,Kericho,Sigowet/Soin,Urban,,,,,,,,
61956,KESI01810,KESI01810224,,3,488,32,tap_in_home,31646,Soin,Kericho,Sigowet/Soin,Urban,,,,,partially_functional,,,
61957,KESI01811,KESI01811224,,3,241,20,shared_taps,23414,Soliat,Kericho,Sigowet/Soin,Urban,,,,,,,,
61958,KIGA01812,KIGA01812224,,2,401,46,shared_taps,26347,Chania,Kiambu,Gatundu North,Rural,,,,,,,,
61959,KIGA01813,KIGA01813224,,1,478,5,shared_taps,30521,Githobokoni,Kiambu,Gatundu North,Urban,,,,,functional,,,
61960,KIGA01814,KIGA01814224,,3,89,12,tap_in_home_broken,29112,Gituamba,Kiambu,Gatundu North,Urban,,,,,,,,
61961,KIGA01815,KIGA01815224,,1,421,30,well,42430,Mang'U,Kiambu,Gatundu North,Rural,,Contaminated:Biological,,,,,,
61962,KIGA01816,KIGA01816224,,3,452,43,river,23834,Kiamwangi,Kiambu,Gatundu South,Rural,,,,,functional,,,
61963,KIGA01817,KIGA01817224,,4,324,31,tap_in_home,29303,Kiganjo,Kiambu,Gatundu South,Urban,,,,,partially_functional,,,
61964,KIGA01818,KIGA01818224,,5,507,2,tap_in_home_broken,21188,Ndarugu,Kiambu,Gatundu South,Urban,,,,,functional,,,
61965,KIGA01819,KIGA01819224,,3,443,22,shared_taps,51458,Ngenda,Kiambu,Gatundu South,Urban,,,,,partially_functional,,,
61966,KIGI01820,KIGI01820224,,1,340,7,river,34893,Githiga,Kiambu,Githunguri,Rural,,,,,functional,,,
61967,KIGI01821,KIGI01821224,,1,498,36,tap_in_home_broken,42109,Githunguri,Kiambu,Githunguri,Urban,,,,,functional,,,
61968,KIGI01822,KIGI01822224,,3,314,3,tap_in_home,43022,Ikinu,Kiambu,Githunguri,Urban,,,,,partially_functional,,,
61969,KIGI01823,KIGI01823224,,1,113,48,tap_in_home,37370,Komothai,Kiambu,Githunguri,Urban,,,,,functional,,,
61970,KIGI01824,KIGI01824224,,5,355,8,tap_in_home,32725,Ngewa,Kiambu,Githunguri,Urban,,,,,,,,
61971,KIJU01825,KIJU01825224,,1,85,37,shared_taps,84659,Juja,Kiambu,Juja,Urban,,,,,functional,,,
61972,KIJU01826,KIJU01826224,,4,399,13,well,140254,Kalimoni,Kiambu,Juja,Rural,,Contaminated: Chemical,,,partially_functional,,,
61973,KIJU01827,KIJU01827224,,2,438,1,shared_taps,108274,Murera,Kiambu,Juja,Urban,,,,,partially_functional,,,
61974,KIJU01828,KIJU01828224,,2,524,30,tap_in_home,9794,Theta,Kiambu,Juja,Urban,,,,,,,,
61975,KIJU01829,KIJU01829224,,1,359,8,well,14411,Witeithie,Kiambu,Juja,Rural,,Clean,,,partially_functional,,,
61976,KIKA01830,KIKA01830224,,3,471,20,shared_taps,2186,Gitaru,Kiambu,Kabete,Urban,,,,,functional,,,
61977,KIKA01831,KIKA01831224,,3,375,10,shared_taps,13867,Kabete,Kiambu,Kabete,Urban,,,,,functional,,,
61978,KIKA01832,KIKA01832224,,3,78,11,shared_taps,33053,Muguga,Kiambu,Kabete,Urban,,,,,functional,,,
61979,KIKA01833,KIKA01833224,,3,381,14,shared_taps,23406,Nyadhuna,Kiambu,Kabete,Urban,,,,,functional,,,
61980,KIKA01834,KIKA01834224,,2,170,38,well,0,Uthiru,Kiambu,Kabete,Rural,,Contaminated:Biological,,,,,,
61981,KIKI01835,KIKI01835224,,1,293,42,tap_in_home,23072,Cianda,Kiambu,Kiambaa,Urban,,,,,partially_functional,,,
61982,KIKI01836,KIKI01836224,,5,50,25,tap_in_home_broken,11859,Karuri,Kiambu,Kiambaa,Urban,,,,,functional,,,
61983,KIKI01837,KIKI01837224,,4,371,47,river,612,Kihara,Kiambu,Kiambaa,Rural,,,,,partially_functional,,,
61984,KIKI01838,KIKI01838224,,1,46,9,tap_in_home_broken,8613,Muchatha,Kiambu,Kiambaa,Urban,,,,,functional,,,
61985,KIKI01839,KIKI01839224,,1,270,35,river,15179,Ndenderu,Kiambu,Kiambaa,Rural,,,,,functional,,,
61986,KIKI01840,KIKI01840224,,4,351,36,river,21895,Ndumberi,Kiambu,Kiambu,Urban,,,,,functional,,,
61987,KIKI01841,KIKI01841224,,3,180,1,river,7017,Riabai,Kiambu,Kiambu,Rural,,,,,,,,
61988,KIKI01842,KIKI01842224,,5,90,21,well,35618,Ting'Ang'A,Kiambu,Kiambu,Rural,,Contaminated:Biological,,,functional,,,
61989,KIKI01843,KIKI01843224,,2,507,33,tap_in_home,26792,Township,Kiambu,Kiambu,Urban,,,,,functional,,,
61990,KIKI01844,KIKI01844224,,4,43,34,river,39102,Karai,Kiambu,Kikuyu,Rural,,,,,functional,,,
61991,KIKI01845,KIKI01845224,,5,394,24,tap_in_home,28957,Kikuyu,Kiambu,Kikuyu,Rural,,,,,functional,,,
61992,KIKI01846,KIKI01846224,,1,442,18,shared_taps,0,Kinoo,Kiambu,Kikuyu,Urban,,,,,functional,,,
61993,KIKI01847,KIKI01847224,,2,75,40,shared_taps,34359,Nachu,Kiambu,Kikuyu,Urban,,,,,partially_functional,,,
61994,KIKI01848,KIKI01848224,,4,113,8,tap_in_home_broken,46327,Sigona,Kiambu,Kikuyu,Urban,,,,,functional,,,
61995,KILA01849,KILA01849224,,1,518,46,well,23579,Kamburu,Kiambu,Lari,Rural,,Contaminated:Biological,,,,,,
61996,KILA01850,KILA01850224,,5,331,48,well,29976,Kijabe,Kiambu,Lari,Rural,,Clean,,,partially_functional,,,
61997,KILA01851,KILA01851224,,1,24,32,river,37185,Kinale,Kiambu,Lari,Rural,,,,,partially_functional,,,
61998,KILA01852,KILA01852224,,3,308,18,shared_taps,35077,Lari/Kirenga,Kiambu,Lari,Urban,,,,,partially_functional,,,
61999,KILA01853,KILA01853224,,2,431,29,shared_taps,28697,Nyanduma,Kiambu,Lari,Rural,,,,,,,,
62000,KILI01854,KILI01854224,,5,100,30,well,31310,Bibirioni,Kiambu,Limuru,Rural,,Clean,,,functional,,,
62001,KILI01855,KILI01855224,,4,210,47,well,36251,Limuru Central,Kiambu,Limuru,Rural,,Contaminated: Chemical,,,functional,,,
62002,KILI01856,KILI01856224,,5,44,26,tap_in_home,35771,Limuru East,Kiambu,Limuru,Urban,,,,,functional,,,
62003,KILI01857,KILI01857224,,2,346,28,shared_taps,35799,Ndeiya,Kiambu,Limuru,Rural,,,,,partially_functional,,,
62004,KILI01858,KILI01858224,,3,14,39,well,38033,Ngecha Tigoni,Kiambu,Limuru,Rural,,Contaminated: Chemical,,,partially_functional,,,
62005,KIRU01859,KIRU01859224,,5,369,7,shared_taps,2688,Biashara,Kiambu,Ruiru,Urban,,,,,,,,
62006,KIRU01860,KIRU01860224,,5,233,48,shared_taps,39809,Gitothua,Kiambu,Ruiru,Urban,,,,,functional,,,
62007,KIRU01861,KIRU01861224,,4,49,23,river,61101,Kiuu,Kiambu,Ruiru,Rural,,,,,partially_functional,,,
62008,KITH01862,KITH01862224,,1,491,12,shared_taps,30017,Gatuanyaga,Kiambu,Thika Town,Urban,,,,,partially_functional,,,
62009,KITH01863,KITH01863224,,3,473,30,shared_taps,43051,Hospital,Kiambu,Thika Town,Urban,,,,,non_functional,,,
62010,KITH01864,KITH01864224,,1,50,6,well,31204,Kamenu,Kiambu,Thika Town,Rural,,Clean,,,functional,,,
62011,KITH01865,KITH01865224,,1,408,35,shared_taps,25723,Ngoliba,Kiambu,Thika Town,Urban,,,,,functional,,,
62012,KITH01866,KITH01866224,,5,203,48,shared_taps,16458,Township,Kiambu,Thika Town,Urban,,,,,,,,
62013,KIGA01867,KIGA01867224,,4,484,46,well,49603,Bamba,Kilifi,Ganze,Rural,,Contaminated: Chemical,,,unknown,,,
62014,KIGA01868,KIGA01868224,,2,518,44,tap_in_home_broken,39311,Ganze,Kilifi,Ganze,Urban,,,,,,,,
62015,KIGA01869,KIGA01869224,,5,212,3,tap_in_home_broken,29349,Jaribuni,Kilifi,Ganze,Urban,,,,,,,,
62016,KIGA01870,KIGA01870224,,3,377,3,well,56942,Sokoke,Kilifi,Ganze,Rural,,Contaminated:Biological,,,,,,
62017,KIKA01871,KIKA01871224,,5,47,6,tap_in_home_broken,75036,Kaloleni,Kilifi,Kaloleni,Urban,,,,,,,,
62018,KIKA01872,KIKA01872224,,3,233,17,river,50939,Kayafungo,Kilifi,Kaloleni,Urban,,,,,,,,
62019,KIKA01873,KIKA01873224,,1,402,46,tap_in_home_broken,61131,Mariakani,Kilifi,Kaloleni,Urban,,,,,,,,
62020,KIKA01874,KIKA01874224,,3,243,1,tap_in_home,29492,Mwanamwinga,Kilifi,Kaloleni,Rural,,,,,,,,
62021,KIKI01875,KIKI01875224,,1,125,2,well,68596,Dabaso,Kilifi,Kilifi North,Rural,,Clean,,,,,,
62022,KIKI01876,KIKI01876224,,1,307,11,tap_in_home,43572,Kibarani,Kilifi,Kilifi North,Urban,,,,,,,,
62023,KIKI01877,KIKI01877224,,2,271,29,shared_taps,54107,Matsangoni,Kilifi,Kilifi North,Urban,,,,,,,,
62024,KIKI01878,KIKI01878224,,4,178,8,shared_taps,49474,Mnarani,Kilifi,Kilifi North,Rural,,,,,,,,
62025,KIKI01879,KIKI01879224,,3,173,11,shared_taps,4274,Sokoni,Kilifi,Kilifi North,Rural,,,,,,,,
62026,KIKI01880,KIKI01880224,,1,123,34,river,48853,Tezo,Kilifi,Kilifi North,Rural,,,,,,,,
62027,KIKI01881,KIKI01881224,,3,238,21,tap_in_home,24369,Watamu,Kilifi,Kilifi North,Urban,,,,,,,,
62028,KIKI01882,KIKI01882224,,3,152,29,shared_taps,41998,Chasimba,Kilifi,Kilifi South,Urban,,,,,,,,
62029,KIKI01883,KIKI01883224,,1,142,46,tap_in_home,47618,Junju,Kilifi,Kilifi South,Urban,,,,,,,,
62030,KIKI01884,KIKI01884224,,1,138,0,tap_in_home,58582,Mtepeni,Kilifi,Kilifi South,Urban,,,,,functional,,,
62031,KIKI01885,KIKI01885224,,2,517,10,shared_taps,35876,Mwarakaya,Kilifi,Kilifi South,Urban,,,,,,,,
62032,KIKI01886,KIKI01886224,,1,292,47,shared_taps,31686,Shimo La Tewa,Kilifi,Kilifi South,Rural,,,,,functional,,,
62033,KIMA01887,KIMA01887224,,4,125,18,river,59050,Adu,Kilifi,Magarini,Rural,,,,,,,,
62034,KIMA01888,KIMA01888224,,2,307,16,well,40035,Garashi,Kilifi,Magarini,Rural,,Clean,,,,,,
62035,KIMA01889,KIMA01889224,,5,137,20,shared_taps,45999,Gongoni,Kilifi,Magarini,Urban,,,,,,,,
62036,KIMA01890,KIMA01890224,,1,304,46,river,12500,Magarini,Kilifi,Magarini,Rural,,,,,,,,
62037,KIMA01891,KIMA01891224,,4,24,8,tap_in_home_broken,65126,Marafa,Kilifi,Magarini,Urban,,,,,,,,
